epoch,pos_train,neg_train,pos_test,neg_test
83,0.007680628812085981,0.006708433487204759,0.7119649694541903,0.7526565912873773
84,0.00754419814553458,0.006591629567675759,0.7114064767749245,0.7543609552913836
85,0.007398759590449854,0.006483681450842759,0.7110769882850136,0.7554134943620917
86,0.007254231907160712,0.0063847708466399705,0.7094557189752045,0.7566488044253356
87,0.007126746689651841,0.006279222686214996,0.7091944742493281,0.7583315357680536
88,0.0070028014321026795,0.006180042641172396,0.7082424774220427,0.7601514282315976
89,0.006876657132234432,0.006086715871501546,0.7073995547262569,0.7620551354489148
90,0.006756910785828979,0.00599188445411415,0.7069126747298636,0.7630009705565656
91,0.006639812832606851,0.005903516004034752,0.7054402709841944,0.7648535545769755
92,0.0065300713223089306,0.005813871916487301,0.7052241206770051,0.7658250182856916
93,0.006413499473648526,0.005731944798211054,0.7038897802233108,0.7676458125987875
94,0.006315154153901106,0.005645103448544396,0.7034272908978726,0.7690407689287858
95,0.00620891832591793,0.005565265380470998,0.7030270441217104,0.7697476763341224
96,0.00610783454612107,0.005487019812255905,0.7014368886222081,0.771051422320097
97,0.006013582453892659,0.00540932212493307,0.7017452956237386,0.7723426867799483
98,0.005917153696208278,0.00533543856588064,0.7013502498145203,0.7736031242829873
99,0.00582835768559301,0.005259725968650307,0.7004987712216781,0.7751617033808533
100,0.005738939252005941,0.005188778359815436,0.6998024278180192,0.7755753205393737
