arXiv,prediction
0710.5466,0.4898032650646578
1507.08676,0.5023541999122058
1104.3654,0.4300420030736738
1309.4093,0.5132663539079171
1611.09822,0.4431484981744357
1103.1364,0.4522596736988074
astro-ph/0412089,0.4488266057399445
astro-ph/0502312,0.5034613917828374
astro-ph/0211590,0.4423319794078171
astro-ph/0010427,0.4908101182986622
hep-ph/0703034,0.4759895610316307
astro-ph/0406232,0.5509132773508667
1007.1676,0.5033206028129005
1106.2557,0.6093566740878825
1707.04270,0.488258220593161
1008.5042,0.4843358434367412
1210.7513,0.5146278963428869
astro-ph/0006024,0.4944512033875895
1210.0009,0.48787699422048153
astro-ph/0309083,0.4946953782144881
1311.3280,0.4967634508001122
astro-ph/0510077,0.46580708458024356
1406.4179,0.4894150756237881
1410.4200,0.5002796907192055
astro-ph/0201178,0.46696863763140256
astro-ph/0310505,0.4461272148173809
astro-ph/0111499,0.46896188936836847
1504.03044,0.4639956842349089
astro-ph/9710320,0.4933743604137735
1009.3388,0.46198144346554815
astro-ph/0504207,0.6071729590624778
0803.3409,0.46478959979450796
1207.0548,0.42354419380747543
0808.3554,0.42261236136703706
astro-ph/0505240,0.4296018992618008
1503.06998,0.44943261521623323
astro-ph/0205507,0.4917733080829679
1409.7119,0.4879852709911121
astro-ph/0611241,0.44971353053270624
astro-ph/0210270,0.4576109699552636
1004.5347,0.42748345194287335
0801.2648,0.41934550289367784
1202.0422,0.6076328966583078
1410.6211,0.48642070507200197
astro-ph/0203474,0.61087285782362
gr-qc/0411126,0.4421991139282812
astro-ph/0205171,0.4532802521321189
1002.4138,0.4476484212226047
1504.00058,0.5041848407766263
1512.02633,0.606235546995291
1403.2185,0.48967717906698444
astro-ph/0509609,0.6075467607468121
0706.3149,0.4899517351590869
1001.3152,0.4102041146821769
astro-ph/0010604,0.477073251101593
1602.07690,0.46935394763452787
astro-ph/0412370,0.4789089011019556
1201.3365,0.48581552265663197
astro-ph/0401506,0.5143269057693395
1310.3034,0.5117531803109866
astro-ph/0512406,0.4326575708160331
1003.4519,0.6062849772340769
astro-ph/0503019,0.4718278909013466
1412.0066,0.448875431786629
astro-ph/0403344,0.44934125193328656
1010.3199,0.5059192864961489
1306.1700,0.4490628856517006
1212.3339,0.6068696947535525
1108.5229,0.4879647134594949
1611.00541,0.4300800290481177
0707.3813,0.4588144342440956
1608.03279,0.44831923479471164
astro-ph/0610900,0.4583812990992082
0901.0405,0.45024438091734775
1607.00043,0.4542436636445533
astro-ph/0608202,0.48796536704973914
astro-ph/0103042,0.44764054398550723
astro-ph/9908088,0.4995859869227902
1002.0521,0.492396001448987
astro-ph/9909194,0.4489266042016399
astro-ph/9609072,0.49035810050682266
1109.1757,0.5093726037802749
1504.01319,0.5483238164373885
1403.5420,0.44423195962952106
1708.05748,0.6090785498503659
astro-ph/0603639,0.49390077370841595
1502.01353,0.4354111430541093
1109.5080,0.49110747273487987
1209.2682,0.4914328143591196
0805.4015,0.46816549762721654
1411.0685,0.4883968840720902
1401.0773,0.4394611955825216
1010.5209,0.5511782794731174
0705.2238,0.4233598432185038
0806.4778,0.49052894318819523
0909.3099,0.4911178392912479
1704.08075,0.4912543128923532
astro-ph/0502572,0.4677484431271601
1110.5514,0.519953402344298
astro-ph/9903178,0.4783404453676746
1703.03807,0.6089295771987661
1206.1434,0.5022717390664758
astro-ph/0104014,0.4486441501292624
1308.6403,0.44148916786904513
astro-ph/9909016,0.43386374029892116
astro-ph/0212470,0.4576198341004387
astro-ph/0702094,0.4974720709754575
1702.03284,0.49071609395994303
0810.4308,0.44458442099430745
1003.3214,0.6126250306933441
astro-ph/9803253,0.4482346287172243
hep-ph/0305130,0.48714467668195033
1108.3344,0.4213946104841754
0806.0378,0.4925237065365792
0907.3478,0.6082101790962765
1009.6110,0.44820765815919594
astro-ph/0311275,0.4536633843493244
1211.0219,0.44905763523623377
1209.4082,0.4887030747685943
1201.2397,0.4535678894940248
1409.1124,0.48948512192172683
1204.3601,0.6104612095490125
0705.4012,0.4507840323859988
astro-ph/0106186,0.44591022431832117
astro-ph/9901151,0.4884445496873914
1507.05617,0.45795563266183636
astro-ph/9706201,0.474379640184339
1011.0162,0.4589552273741883
1202.4490,0.6075281358982827
astro-ph/0306052,0.4879295401486756
1701.03736,0.4883247612390647
1001.2712,0.46922968405029164
astro-ph/0102472,0.6094787128163087
astro-ph/0601338,0.49060584594241485
astro-ph/0603042,0.6051076673251916
astro-ph/0408327,0.47261543531981287
astro-ph/0703255,0.49402884161482113
astro-ph/0310492,0.4911730804817209
1109.2121,0.44590913634124635
astro-ph/0610355,0.6067435114978019
1506.02518,0.485262442482168
1607.06958,0.43111737976008246
1411.0311,0.4862286237979944
astro-ph/0702199,0.4888098728258568
astro-ph/0703276,0.4890246206940596
astro-ph/0404604,0.48512307393772247
1411.6457,0.4515264154964767
1705.08485,0.40822936222626593
0808.0385,0.4882714560821035
1206.5194,0.46006735116875924
hep-ph/0008105,0.42492161859565
1404.7159,0.4911043922043738
astro-ph/0607263,0.502180226435464
astro-ph/0502075,0.4490300930357446
astro-ph/9901114,0.4855031060869666
1310.7923,0.4890894387086785
astro-ph/0205469,0.6104645210312362
1501.03498,0.6079561730785377
1012.2116,0.4540801045155696
1707.02985,0.4432809205068508
0812.3409,0.6098747372452346
astro-ph/0106527,0.457035238403486
astro-ph/0404364,0.4893846523792126
1304.6984,0.6125637372655491
1508.06567,0.47950583900983634
1103.2858,0.45073148748565345
astro-ph/9710179,0.44887414246702123
astro-ph/0604175,0.48762319451344305
1611.04468,0.4815818362482626
astro-ph/0612068,0.47839447399779333
astro-ph/0604106,0.6088694527420603
1302.2447,0.4412119631325986
1103.4228,0.4925972737238226
astro-ph/9705125,0.466646060596998
0906.1185,0.48834916044814153
astro-ph/0608150,0.6114377735367437
1104.2740,0.4783727429075629
1210.4239,0.4912159941537219
0807.4136,0.4479035492961945
1101.4585,0.5042628149263991
0807.2959,0.43540708361698843
1505.03622,0.609400157738867
1504.00838,0.5055678205603118
1706.10230,0.4919695688235594
astro-ph/0108315,0.46201540913091577
1701.07438,0.5009729514773783
1504.00735,0.48876385665383776
1206.1656,0.4484113547278164
astro-ph/0511594,0.46392104117708244
1502.03725,0.4185633431819491
astro-ph/9401028,0.4755121986235559
astro-ph/0506462,0.609077204927854
astro-ph/0002101,0.6067443311642599
astro-ph/0407255,0.6099917091737135
astro-ph/0306017,0.4481447398503875
1102.3591,0.42668399236628923
astro-ph/0108273,0.5014177441562364
1201.2494,0.4586327381830424
astro-ph/9908052,0.6115117828595054
0801.1673,0.44973907465759466
1311.2800,0.4771349371306016
1708.09851,0.6100550585446687
1608.07452,0.5042084339545334
1209.2514,0.44901222483311004
0910.5134,0.431175760672286
1212.0728,0.488359676482119
1004.0901,0.6034857897107186
astro-ph/0006296,0.4514072584412106
astro-ph/0509722,0.4364134007004769
astro-ph/9709270,0.6117290568248568
1703.00516,0.6107499500714952
1304.3463,0.46821001693993086
astro-ph/0102474,0.43324381289537506
1701.06019,0.4474808518921246
astro-ph/0509770,0.6091010840031629
0805.3201,0.60833604208297
1010.5129,0.46276343313812623
astro-ph/9911454,0.44870054170196016
1702.03852,0.6099990510034732
1312.7491,0.43323752819703626
1512.08979,0.4516226317650231
1504.04623,0.44163505451176627
1003.3858,0.4396795788128225
0912.0935,0.48752988358348714
1512.06188,0.6100227472467287
1511.08808,0.48875997331999127
0707.1545,0.4875634492051656
astro-ph/9604028,0.4882328026619895
1303.4963,0.6080817701014255
1209.1396,0.6092136358608826
1112.2786,0.4516801514012038
astro-ph/0511824,0.44737823162494056
1403.6473,0.47896020045063964
1008.1250,0.44783419822036497
astro-ph/0112060,0.4894857519537426
1306.2262,0.46532738113780486
1407.5362,0.6107655421890926
astro-ph/0607579,0.4862085027890554
0901.3292,0.46648754203371023
1205.3738,0.6118442745281151
0803.1976,0.4898388472532441
1605.08782,0.6110475089161439
astro-ph/0508092,0.6068409965805412
astro-ph/9911062,0.5241448582057223
1604.07817,0.4167283321055818
1707.04152,0.47723777855992944
1108.2392,0.4894319498662909
hep-ph/9803488,0.4554607749092761
1009.4258,0.5005863863997817
1405.4547,0.4475760443651483
1404.5633,0.6100298311173451
1005.3810,0.45596315486130784
astro-ph/0512035,0.452705963484991
1608.05487,0.4764096616649455
1008.1582,0.4897937623848685
1211.5778,0.438676919662653
1703.07118,0.47216728748982173
1407.0262,0.49593015127168305
1003.3741,0.4701209764853778
astro-ph/0607566,0.47064402525059806
1309.2581,0.4892137453096138
astro-ph/0005231,0.5014929618720055
1610.06559,0.464485807933324
astro-ph/9801094,0.48584511584686096
1111.3423,0.5097963154853489
1308.2030,0.46664105592155597
0704.3012,0.48614501413156364
1312.1699,0.44759918675240756
astro-ph/0509272,0.4383960777198236
1203.1627,0.448480226263068
0705.3199,0.42639034861676806
1410.2533,0.4631007795125901
1110.1916,0.47326454814150326
astro-ph/9907323,0.5024532938879249
1305.6519,0.4750818441065811
1405.3419,0.4293116537465561
astro-ph/0609804,0.4522090437242623
1708.01530,0.5540129823030544
1507.01378,0.46999066402386447
1612.03726,0.43432771146633126
1602.07772,0.5054341631055721
gr-qc/9602056,0.43265591101459133
0706.3814,0.48638041097484663
astro-ph/0002274,0.4535035362602997
1401.7478,0.6103494738406883
astro-ph/0507674,0.5088120863925837
astro-ph/0311205,0.6092218470380237
astro-ph/9910163,0.4951407066598796
