arXiv,prediction
astro-ph/0002101,0.6136826974045193
astro-ph/0407255,0.6149668089329671
astro-ph/0306017,0.44973656379654287
1102.3591,0.42435047682158644
astro-ph/0108273,0.5030952967920004
1201.2494,0.46076660496749694
astro-ph/9908052,0.618023951869509
0801.1673,0.4489754635831284
1311.2800,0.4745804073546766
1708.09851,0.6165394673863126
1608.07452,0.5007663113255212
1209.2514,0.4473840660300089
0910.5134,0.43205098198356456
1212.0728,0.494332735542897
1004.0901,0.6093368550079182
astro-ph/0006296,0.4539008977432066
astro-ph/0509722,0.4364628800445907
astro-ph/9709270,0.6170252393295874
1703.00516,0.6167014332692707
1304.3463,0.4705270764759556
astro-ph/0102474,0.431546697238823
1701.06019,0.44649014292822964
astro-ph/0509770,0.616081248947883
0805.3201,0.6150272871554167
1010.5129,0.4617178273818611
astro-ph/9911454,0.4466756647005388
1702.03852,0.6149003607578043
1312.7491,0.43103235106806453
1512.08979,0.44958743376358584
1504.04623,0.43836456085430003
1003.3858,0.4405663332364808
0912.0935,0.49119298349604784
1512.06188,0.6157809248464106
1511.08808,0.4927479681400067
0707.1545,0.4930141303702163
astro-ph/9604028,0.49111798585209215
1303.4963,0.6140428328053278
1209.1396,0.6148084983660671
1112.2786,0.45293314194392104
astro-ph/0511824,0.4492911998729858
1403.6473,0.48068801713315756
1008.1250,0.4496799225510825
astro-ph/0112060,0.4924549054977081
1306.2262,0.46691851418246016
1407.5362,0.6181437951545734
astro-ph/0607579,0.49085699282518286
0901.3292,0.46806219581115993
1205.3738,0.6174040961886911
0803.1976,0.49489740304586444
1605.08782,0.6169879494456463
astro-ph/0508092,0.6119221124672122
astro-ph/9911062,0.5222732875199755
1604.07817,0.4176730610579735
1707.04152,0.4742394256933835
1108.2392,0.4925649590670446
hep-ph/9803488,0.4520353971988838
1009.4258,0.4997838022444179
1405.4547,0.44846372634289805
1404.5633,0.6168226934473137
1005.3810,0.4533931152830025
astro-ph/0512035,0.4516402061224228
1608.05487,0.4780925424984583
1008.1582,0.4953824229489911
1211.5778,0.4383260535078147
1703.07118,0.46806168067007653
1407.0262,0.4916359224996877
1003.3741,0.4701885189861935
astro-ph/0607566,0.4724247010329666
1309.2581,0.4949107610175147
astro-ph/0005231,0.4992236987601714
1610.06559,0.46714773984930547
astro-ph/9801094,0.49211900532403496
1111.3423,0.5047001357885947
1308.2030,0.46945358439053925
0704.3012,0.4917360189474927
1312.1699,0.44903762253985413
astro-ph/0509272,0.4345997974931361
1203.1627,0.4500546107141696
0705.3199,0.422642339059846
1410.2533,0.4659147703888032
1110.1916,0.47050706760222755
astro-ph/9907323,0.49856950862515526
1305.6519,0.47279907891649514
1405.3419,0.42705308815855647
astro-ph/0609804,0.4521772402545274
1708.01530,0.5539915365915276
1507.01378,0.47292881200265163
1612.03726,0.43218566581878576
1602.07772,0.5022496320778641
gr-qc/9602056,0.4336524804101248
0706.3814,0.49087952645096194
astro-ph/0002274,0.4502850850934868
1401.7478,0.6164010505941391
astro-ph/0507674,0.5068490354442748
astro-ph/0311205,0.6146421996744122
astro-ph/9910163,0.5008701786746727
astro-ph/9603151,0.4784345064737048
astro-ph/0512331,0.43771353269034274
1601.01716,0.41489299733454255
1405.0570,0.5686445591789636
0804.3699,0.4553512482793463
1411.5288,0.42505706945479654
1703.09722,0.44770046948720066
1006.4160,0.4506531774898425
astro-ph/0107385,0.4987170602797555
1107.2129,0.4974737653009741
0710.5300,0.4292999667412029
astro-ph/0204498,0.45704929124249766
astro-ph/0610283,0.4647806531141765
astro-ph/0408569,0.4929231795138576
1312.3465,0.44965513412019464
1106.5282,0.4703944349157808
astro-ph/0106311,0.45037202883573124
astro-ph/0007304,0.4404526735821169
1108.0414,0.4471845861948945
0810.5742,0.4325904527531438
hep-ph/0612313,0.4190815291543737
astro-ph/0304035,0.47067766630691876
astro-ph/0202348,0.45415963239941826
0709.2714,0.5164541904157796
1102.3877,0.49472663026212826
astro-ph/0601617,0.44651766906555435
astro-ph/0403633,0.4923694319844954
0804.2634,0.4362280641559399
astro-ph/0002155,0.4609136911273663
1411.5020,0.6173247205641601
astro-ph/0311113,0.44941042787091157
0708.0004,0.46757188544942674
astro-ph/0610934,0.6146588843812714
1409.5300,0.4405840966465082
1503.08364,0.47843158063384056
astro-ph/9805120,0.44305987864931745
astro-ph/0003050,0.4926073427940415
astro-ph/0602185,0.43199757616316153
1004.2900,0.47667280660576505
astro-ph/9710020,0.4578174201534354
astro-ph/0307536,0.40944273573692247
1606.01908,0.454926679526784
astro-ph/9902242,0.4157661236055103
astro-ph/0202336,0.4236770934689649
astro-ph/0510557,0.4651664998289642
1412.1427,0.46663831136508105
0911.2100,0.42630032095214254
0708.2942,0.46098073573830917
1606.02987,0.5212341157040845
astro-ph/0409627,0.614278028182868
astro-ph/9511056,0.4708708218632021
astro-ph/9711037,0.502877551176994
1207.4791,0.49842670962816366
astro-ph/0407045,0.44793477021160716
1301.1224,0.4777353416038432
0706.4091,0.49308804953076274
1205.0715,0.4866599016778977
1110.5809,0.5015919703926618
astro-ph/0111251,0.4599513755168364
1506.02135,0.4985874590186462
astro-ph/0112067,0.49961297484780537
astro-ph/0303211,0.4480019216448558
1707.05319,0.4173883683401426
astro-ph/0207377,0.49459178494314393
1607.00384,0.6121244123187883
astro-ph/0101197,0.4941448907042972
astro-ph/0309430,0.4450793405366446
1007.2396,0.5468259061190548
astro-ph/9903466,0.6146339903534008
astro-ph/0503697,0.438272193202179
astro-ph/9902263,0.6138728845991067
1010.1592,0.4975897404772474
0809.2101,0.5024736403759804
hep-ph/0402276,0.48277849526407884
astro-ph/0207009,0.4972002808380806
1104.4719,0.4997008367970273
astro-ph/9901332,0.6159810081599588
1209.1043,0.4837971274374158
1204.3823,0.49703082340611116
1107.4094,0.49283237815283926
0806.4190,0.4498228696470772
astro-ph/0312540,0.4922711096241547
astro-ph/0503631,0.4927676508644927
1011.0372,0.47055152116856086
1704.06273,0.46162569885671173
1506.01907,0.4103097728722584
1608.03383,0.48856272803129475
1604.00018,0.4531492042135509
1508.00985,0.4943971164423665
astro-ph/0306216,0.616938344237072
1610.07558,0.4730765600955427
1008.4765,0.44575605157192777
1601.05773,0.6161656804779504
0911.5347,0.6121377161122905
1207.0165,0.44804372642116713
0809.3789,0.4912642449667926
astro-ph/0508280,0.4368496638556917
astro-ph/0609042,0.46964075500070923
astro-ph/0403041,0.4960177854279238
astro-ph/9808167,0.4513109552640738
gr-qc/9908026,0.4264437286241537
astro-ph/0406388,0.4707106453537169
0902.3493,0.455412664671947
astro-ph/0008126,0.49185057032034857
astro-ph/0304138,0.6078910435679662
astro-ph/9909402,0.43637223707780143
1404.2206,0.42359943694309427
1411.6110,0.5315065313245022
1009.5197,0.4305602267127123
1705.06863,0.4516351167491521
1708.05131,0.6095192324251854
astro-ph/0504330,0.4276519437331545
0910.3676,0.4962987352269234
1409.4773,0.49719075874447216
1704.05996,0.61731528831301
astro-ph/9810487,0.5686842438288338
1301.4758,0.4919126514721859
1201.2945,0.4987172499389496
1204.5294,0.4276085939905834
1206.6523,0.45019664006828886
0809.0792,0.42506316901744795
astro-ph/9707349,0.49170739222100174
1101.4794,0.448049566302412
astro-ph/0205037,0.47944536472083127
astro-ph/0203022,0.47760939959113347
astro-ph/9704166,0.45887021838398523
1709.06903,0.49151770955067314
1408.3710,0.4555591742189239
0907.1191,0.42439322865373125
0704.3247,0.4529309212225161
1201.2727,0.4517197624310744
1103.2767,0.45131961330767534
1106.4183,0.46966624549645436
hep-ph/0109283,0.4651072236715231
0904.2943,0.4781310148381487
1706.03079,0.49860956102764686
gr-qc/0508116,0.42947577351895794
astro-ph/9906346,0.6132742485576674
astro-ph/9610120,0.4816377993380185
astro-ph/0602606,0.47858801401647966
astro-ph/0607122,0.4934270031991557
astro-ph/0210529,0.4939217826215235
astro-ph/0609542,0.6124494080338055
1307.6984,0.5065084014257194
astro-ph/9906414,0.5032575766838381
1504.04374,0.4910296995578583
astro-ph/0607552,0.42865497846124045
1502.04584,0.4180073396402434
1107.3528,0.4950910717653099
astro-ph/0304129,0.498630780028189
1312.0902,0.4758613420739942
1608.08707,0.495704474412698
1609.03271,0.6119496476958164
1212.3327,0.6159698850025074
astro-ph/9811127,0.4872561427665577
astro-ph/0109322,0.4458675932506206
1505.05851,0.4684303497945725
1708.02954,0.6130157689740513
0704.0643,0.4922139811171262
0704.2486,0.4966947305192344
1403.0908,0.4912760527426252
1608.07437,0.4656315453668434
1103.0694,0.4318812132223056
astro-ph/0608684,0.4933532642124189
1103.2453,0.5028063824481959
1310.2020,0.49320803549237374
astro-ph/0302360,0.6183313868797687
1310.8298,0.4541705581676185
1309.4924,0.4533067630954968
1501.02413,0.4574389726450665
0805.4278,0.4643007982661272
0801.1135,0.46549237096668533
1108.0593,0.4186030843203405
1301.0624,0.6130412756976432
0711.1043,0.4676666155545097
astro-ph/9704216,0.45412814314543826
1207.0093,0.4857296072575037
1702.04492,0.45354425891186245
0909.2535,0.6139827384758821
1510.01980,0.6141482013289332
1503.08722,0.4501857048713672
1304.1961,0.4621885741653268
1301.3143,0.44515677733326764
1002.1964,0.49098031663345826
1708.09037,0.5075415933291216
astro-ph/0412426,0.4960084712858168
astro-ph/0011528,0.49123207785384176
astro-ph/0003337,0.45835136339831933
1511.00439,0.4460621583783922
1608.06097,0.45191316465976084
hep-ph/0211011,0.46690687655247975
astro-ph/0110137,0.41646883401213036
1309.4331,0.4691551674415654
1705.10806,0.5501390246582416
1206.1827,0.47021931822633684
1210.1188,0.4685925577856789
0805.2577,0.4703108845907187
0710.5513,0.455780486865377
1601.05800,0.507077126971243
1110.4640,0.42707683041473443
astro-ph/0502491,0.49621631071039585
astro-ph/0512232,0.4708459461688823
hep-ph/0210050,0.4372893547502496
astro-ph/9912220,0.4441834863733556
0901.0972,0.47503181240164233
1011.6569,0.4758944613003193
astro-ph/9809395,0.44522282588389805
1205.0595,0.49125424783198585
astro-ph/0302359,0.44967105674640306
astro-ph/0010204,0.5026068061925778
astro-ph/0306128,0.6157755602961882
1207.2552,0.5602824900400669
astro-ph/0411038,0.49366457292683413
0802.1694,0.4917301451889377
astro-ph/9801217,0.44477273604553086
astro-ph/0012018,0.6166158119129004
astro-ph/0102334,0.44840289533544764
1304.3021,0.45369827788856126
1105.1027,0.4481617610852133
astro-ph/0503455,0.6138259286843966
0712.1441,0.46953415311747604
astro-ph/0403610,0.5010952514529472
astro-ph/9809213,0.4974740530516607
1012.5129,0.4550880479983951
astro-ph/9804103,0.49120852654521663
1107.1672,0.4590358028704953
astro-ph/0601155,0.4986499206593092
0901.4733,0.6137208075142521
1311.4636,0.4485000528172098
1512.03833,0.6073571750521574
1407.7322,0.47415503242460255
astro-ph/0302245,0.495091723785051
astro-ph/9906410,0.42292265121474437
1107.3971,0.47135550767341167
astro-ph/0401227,0.44956485099683224
1011.3018,0.49696430501147537
1112.1830,0.44969802698618805
1508.00575,0.6182963520481201
astro-ph/0210547,0.6165050597626809
0904.1797,0.4705330131984427
astro-ph/0601597,0.4691202311517203
astro-ph/0411026,0.6144847987764321
1109.3261,0.6149380708841179
1005.0242,0.6125098279696672
0801.4091,0.494131925522696
hep-ph/0408284,0.4940605294682556
0711.2480,0.47772483660683196
1407.5816,0.4111686137164868
0803.2234,0.47088232354813936
1702.02159,0.6151124419138745
0811.0041,0.46828915723396397
1506.04977,0.47366762762463177
astro-ph/0612672,0.44363834557441223
1402.3220,0.48482580186824503
astro-ph/0206121,0.611007909627363
astro-ph/0010153,0.49801419928166757
astro-ph/0005272,0.49471505785528935
0911.3795,0.5181993101154714
1105.4259,0.48778713009646457
0801.1190,0.5007360773471132
1404.4444,0.513739933579423
0909.1002,0.42488408019745766
astro-ph/9702099,0.49477344081289776
astro-ph/0602162,0.4312418418179447
1705.04622,0.44597203155679466
astro-ph/9803315,0.5014715540523993
astro-ph/0301247,0.4933040573594307
astro-ph/0503102,0.5022571952912137
1307.1702,0.6091157328844943
1707.05332,0.4703424673176823
1404.0631,0.445124373561311
0712.1498,0.6159747746732307
0812.4817,0.4455764824199723
1310.5584,0.49210889556065807
0904.4718,0.47028430258771114
1211.6434,0.47248868651746134
1705.03024,0.4926501664731164
astro-ph/9705221,0.49238548940411575
astro-ph/9608071,0.4586400152615627
astro-ph/0001459,0.4659000548241894
0704.3836,0.460336998451199
astro-ph/0604063,0.4782284137433179
astro-ph/0301226,0.5025717922089952
1112.2182,0.45095055085017727
1411.2977,0.4947102185264974
1111.6249,0.6141052632734224
1109.0987,0.6144415080525986
1504.06116,0.6154324653759932
astro-ph/0507055,0.48938428477362605
1304.0763,0.4972326412307431
astro-ph/9810295,0.5009531186776263
1502.06116,0.4794282070888323
1310.1374,0.4966714369125684
1601.02796,0.6161419627025734
1709.02693,0.41864647798057736
astro-ph/0503479,0.4444896918501779
1007.3065,0.44340542643046665
0706.3699,0.4807952063590538
1008.4471,0.44696801968031435
1408.2640,0.4936812383638346
1211.3424,0.47547578599239554
0710.2104,0.4225994767973625
0908.2764,0.4728843809008201
astro-ph/0607042,0.49606708242516057
1611.06806,0.4535222745490905
0705.0533,0.6181388026568994
astro-ph/0011543,0.6143891633567878
astro-ph/0410432,0.45068260468653515
1112.3643,0.6139876376662309
1505.05790,0.4938745650269471
1012.5627,0.49654902587321453
1704.07426,0.5462699428430339
0804.2465,0.45484907696730337
1210.4019,0.5500805639259672
0809.4260,0.4926210642228061
1207.4519,0.4487896622449007
1304.7458,0.45262628087662177
1202.3791,0.6122363784772554
1703.07649,0.4917904388619925
1112.2591,0.4617253784870515
1508.05864,0.4922794568693754
1506.01518,0.4608398851457841
1210.6035,0.49072508588205127
0810.2885,0.6125654681870158
1603.02202,0.4890852127096998
1405.2204,0.44086736145553174
1603.07223,0.4753758113415945
1004.2774,0.49263868012117423
astro-ph/0212248,0.4341684153809626
astro-ph/0606706,0.44485892866203447
1005.3811,0.4991595001878766
astro-ph/0002296,0.4486959075022225
1210.1411,0.49421959451195124
1603.03386,0.42621406969316067
1610.01169,0.49193634964148497
1212.4921,0.4274908004502809
1101.1581,0.46790926374362496
1303.6634,0.613190737417967
1512.02000,0.45436287253139895
0907.3941,0.4183328542428267
1703.04586,0.4483757444865624
astro-ph/0103079,0.6140104670195209
astro-ph/0604587,0.4388382821212301
1707.08806,0.44330783098240334
1605.05125,0.44643061543867407
1506.05521,0.43682727869513804
astro-ph/0603632,0.5426419109759196
astro-ph/0301366,0.4993593057561467
astro-ph/0511665,0.466612688944269
0910.0245,0.44780279245204163
1103.0378,0.46938028608039345
1512.02486,0.49476818344725054
1506.00854,0.6175769246201059
astro-ph/0202278,0.5130170275168002
1206.2668,0.47176812547462077
astro-ph/9804076,0.4528725517251699
astro-ph/0403365,0.4625322759949531
1402.5880,0.41859222018080006
astro-ph/0702377,0.5035443528041136
astro-ph/0608110,0.4847105223091386
astro-ph/0509623,0.49459093337127324
1205.2772,0.5065943558588775
1005.3735,0.4310579801367335
1201.3329,0.495023500564927
astro-ph/0303530,0.49787003394365964
0704.2421,0.4710081032968731
astro-ph/0410721,0.4532698203335838
1006.4385,0.47948432412921105
1003.0039,0.6207901959116672
astro-ph/9708034,0.4984202744517821
1105.0965,0.49555883211157464
1402.6965,0.47785156022788355
astro-ph/0506491,0.4831286981689321
1110.6446,0.4983758550363295
astro-ph/0003304,0.5446971813405438
astro-ph/0006397,0.4968298741020644
1506.04609,0.429518708258911
astro-ph/0203004,0.456601619205631
0801.4108,0.42978604959924677
astro-ph/9909119,0.43235523650326685
astro-ph/0506211,0.49493170728936137
0903.4682,0.6142214208161964
0910.4488,0.49524652118962703
1002.3393,0.46214930407731464
1004.2715,0.45891724960003755
1607.08658,0.4556646420958154
1502.05952,0.45202768796925563
0711.0395,0.61452354781307
astro-ph/0610669,0.4827757841344699
astro-ph/9901379,0.4571389623120144
hep-ph/0303252,0.4230081552013928
1612.01533,0.4334093202026143
astro-ph/0210170,0.6081779068285303
0707.1456,0.46246720937420294
1212.0864,0.44469567004756955
1512.02680,0.46833652339514126
0707.2968,0.41416759589273705
0806.4388,0.49643564889816194
0912.0456,0.6118606394409306
0906.0373,0.4568101836924621
1301.4434,0.4937441270624877
astro-ph/0502557,0.46412738186570324
1611.06088,0.6170049922106264
astro-ph/0107334,0.40895362933906254
0704.2350,0.43970600258236364
astro-ph/0602178,0.46012535648419534
1512.03918,0.4305560265629359
1102.1425,0.4719329092920161
1302.0095,0.5132993906433609
